Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-07-15 14:12:21,"Morning Workout",33m,"Seated Leg Press (Machine)",1,120.0,6.0,0,0.0,"",,
2024-07-15 14:12:21,"Morning Workout",33m,"Seated Leg Press (Machine)",2,120.0,8.0,0,0.0,,,
2024-07-15 14:12:21,"Morning Workout",33m,"Seated Leg Press (Machine)",3,120.0,8.0,0,0.0,,,
2024-07-17 04:14:44,"Evening Workout",1h 9m,"Bench Press (Dumbbell)",W,20.41,8.0,0,0.0,"","",
2024-07-17 04:14:44,"Evening Workout",1h 9m,"Bench Press (Dumbbell)",1,31.75,6.0,0,0.0,,,
2024-07-17 04:14:44,"Evening Workout",1h 9m,"Bench Press (Dumbbell)",2,31.75,6.0,0,0.0,,,
2024-07-17 04:14:44,"Evening Workout",1h 9m,"Bench Press (Dumbbell)",3,31.75,4.0,0,0.0,,,
2024-07-17 04:14:44,"Evening Workout",1h 9m,"Bench Press (Dumbbell)",D,20.41,6.0,0,0.0,,,
2024-07-17 04:14:44,"Evening Workout",1h 9m,"Hanging Leg Raise",1,0,10.0,0,0.0,"",,
2024-07-17 04:14:44,"Evening Workout",1h 9m,"Hanging Leg Raise",2,0,10.0,0,0.0,,,
2024-07-17 04:14:44,"Evening Workout",1h 9m,"Hanging Leg Raise",3,0,10.0,0,0.0,,,
2024-07-17 04:14:44,"Evening Workout",1h 9m,"Leg Extension (Machine)",1,58.97,10.0,0,0.0,"",,
2024-07-17 04:14:44,"Evening Workout",1h 9m,"Leg Extension (Machine)",2,58.97,10.0,0,0.0,,,
2024-07-17 04:14:44,"Evening Workout",1h 9m,"Leg Extension (Machine)",3,34.93,10.0,0,0.0,,,
2024-07-17 04:14:44,"Evening Workout",1h 9m,"Plank",1,0,0.0,0,60.0,"",,
2024-07-17 04:14:44,"Evening Workout",1h 9m,"Plank",2,0,0.0,0,45.0,,,
2024-07-17 04:14:44,"Evening Workout",1h 9m,"Plank",3,0,0.0,0,60.0,,,
2024-07-25 02:53:48,"Evening Workout",26m,"Bench Press (Barbell)",W,20.41,8.0,0,0.0,"","",
2024-07-25 02:53:48,"Evening Workout",26m,"Bench Press (Barbell)",1,61.23,8.0,0,0.0,,,
2024-07-25 02:53:48,"Evening Workout",26m,"Bench Press (Barbell)",2,61.23,8.0,0,0.0,,,
2024-07-25 02:53:48,"Evening Workout",26m,"Bench Press (Barbell)",3,70.31,5.0,0,0.0,,,
2024-07-25 02:53:48,"Evening Workout",26m,"Bench Press (Barbell)",4,70.31,5.0,0,0.0,,,
2024-07-25 02:53:48,"Evening Workout",26m,"Bench Press (Barbell)",5,70.31,5.0,0,0.0,,,
2024-07-25 02:53:48,"Evening Workout",26m,"Back Extension",1,0,10.0,0,0.0,"",,
2024-07-25 02:53:48,"Evening Workout",26m,"Back Extension",2,25.0,10.0,0,0.0,,,
2024-07-25 02:53:48,"Evening Workout",26m,"Back Extension",3,25.0,10.0,0,0.0,,,
2024-07-25 02:53:48,"Evening Workout",26m,"Chest Fly",1,47.63,8.0,0,0.0,"",,
2024-07-25 02:53:48,"Evening Workout",26m,"Chest Fly",2,54.88,8.0,0,0.0,,,
2024-07-25 02:53:48,"Evening Workout",26m,"Chest Fly",3,62.6,8.0,0,0.0,,,
2024-08-03 04:36:20,"Evening Workout",26m,"Bench Dip",1,0.0,10.0,0,0.0,"","",
2024-08-03 04:36:20,"Evening Workout",26m,"Bench Dip",2,0.0,10.0,0,0.0,,,
2024-08-03 04:36:20,"Evening Workout",26m,"Bench Dip",3,0.0,10.0,0,0.0,,,
2024-08-03 04:36:20,"Evening Workout",26m,"Bench Press (Barbell)",W,20.41,8.0,0,0.0,"",,
2024-08-03 04:36:20,"Evening Workout",26m,"Bench Press (Barbell)",1,61.23,8.0,0,0.0,,,
2024-08-03 04:36:20,"Evening Workout",26m,"Bench Press (Barbell)",2,70.31,6.0,0,0.0,,,
2024-08-03 04:36:20,"Evening Workout",26m,"Bench Press (Barbell)",3,70.31,6.0,0,0.0,,,
2024-08-03 04:36:20,"Evening Workout",26m,"Bench Press (Barbell)",4,70.31,6.0,0,0.0,,,
2024-08-03 04:36:20,"Evening Workout",26m,"Bench Press (Barbell)",5,70.31,8.0,0,0.0,,,
2024-08-03 04:36:20,"Evening Workout",26m,"Bench Press (Barbell)",D,61.23,4.0,0,0.0,,,
2024-08-03 04:36:20,"Evening Workout",26m,"Chest Fly (Band)",1,120.0,8.0,0,0.0,"",,
2024-08-03 04:36:20,"Evening Workout",26m,"Chest Fly (Band)",2,120.0,8.0,0,0.0,,,
2024-08-03 04:36:20,"Evening Workout",26m,"Chest Fly (Band)",3,140.0,6.0,0,0.0,,,
2024-08-04 17:14:14,"Morning Workout",28m,"Squat (Barbell)",W,20.41,8.0,0,0.0,"","",
2024-08-04 17:14:14,"Morning Workout",28m,"Squat (Barbell)",1,61.23,8.0,0,0.0,,,
2024-08-04 17:14:14,"Morning Workout",28m,"Squat (Barbell)",2,70.31,8.0,0,0.0,,,
2024-08-04 17:14:14,"Morning Workout",28m,"Squat (Barbell)",3,83.91,8.0,0,0.0,,,
2024-08-04 17:14:14,"Morning Workout",28m,"Squat (Barbell)",4,102.06,6.0,0,0.0,,,
2024-08-04 17:14:14,"Morning Workout",28m,"Squat (Barbell)",5,102.06,6.0,0,0.0,,,
2024-08-04 17:14:14,"Morning Workout",28m,"Seated Leg Press (Machine)",1,120.0,8.0,0,0.0,"",,
2024-08-04 17:14:14,"Morning Workout",28m,"Seated Leg Press (Machine)",2,137.5,8.0,0,0.0,,,
2024-08-04 17:14:14,"Morning Workout",28m,"Seated Leg Press (Machine)",3,155.0,8.0,0,0.0,,,
2024-08-08 14:32:12,"Morning Workout",34m,"Bench Press (Dumbbell)",W,20.41,8.0,0,0.0,"","",
2024-08-08 14:32:12,"Morning Workout",34m,"Bench Press (Dumbbell)",1,29.48,8.0,0,0.0,,,
2024-08-08 14:32:12,"Morning Workout",34m,"Bench Press (Dumbbell)",2,29.48,8.0,0,0.0,,,
2024-08-08 14:32:12,"Morning Workout",34m,"Bench Press (Dumbbell)",3,29.48,8.0,0,0.0,,,
2024-08-08 14:32:12,"Morning Workout",34m,"Bench Press (Dumbbell)",D,20.41,2.0,0,0.0,,,
2024-08-08 14:32:12,"Morning Workout",34m,"Triceps Extension (Dumbbell)",1,20.41,8.0,0,0.0,"",,
2024-08-08 14:32:12,"Morning Workout",34m,"Triceps Extension (Dumbbell)",2,20.41,10.0,0,0.0,,,
2024-08-08 14:32:12,"Morning Workout",34m,"Triceps Extension (Dumbbell)",3,20.41,8.0,0,0.0,,,
2024-08-08 14:32:12,"Morning Workout",34m,"Chest Fly (Band)",1,120.0,8.0,0,0.0,"",,
2024-08-08 14:32:12,"Morning Workout",34m,"Chest Fly (Band)",2,140.0,6.0,0,0.0,,,
2024-08-08 14:32:12,"Morning Workout",34m,"Chest Fly (Band)",3,140.0,6.0,0,0.0,,,
2024-08-08 14:32:12,"Morning Workout",34m,"Triceps Pushdown (Cable - Straight Bar)",1,45.36,8.0,0,0.0,"",,
2024-08-08 14:32:12,"Morning Workout",34m,"Triceps Pushdown (Cable - Straight Bar)",2,49.9,8.0,0,0.0,,,
2024-08-08 14:32:12,"Morning Workout",34m,"Triceps Pushdown (Cable - Straight Bar)",3,49.9,8.0,0,0.0,,,
2024-08-13 14:33:05,"Morning Workout",41m,"Bench Press (Barbell)",W,20.41,8.0,0,0.0,"","",
2024-08-13 14:33:05,"Morning Workout",41m,"Bench Press (Barbell)",1,61.23,8.0,0,0.0,,,
2024-08-13 14:33:05,"Morning Workout",41m,"Bench Press (Barbell)",2,61.23,8.0,0,0.0,,,
2024-08-13 14:33:05,"Morning Workout",41m,"Bench Press (Barbell)",3,61.23,8.0,0,0.0,,,
2024-08-13 14:33:05,"Morning Workout",41m,"Bench Press (Barbell)",4,61.23,8.0,0,0.0,,,
2024-08-13 14:33:05,"Morning Workout",41m,"Bench Press (Barbell)",5,61.23,8.0,0,0.0,,,
2024-08-13 14:33:05,"Morning Workout",41m,"Bench Press (Barbell)",D,20.41,8.0,0,0.0,,,
2024-08-13 14:33:05,"Morning Workout",41m,"Chest Fly",1,54.88,8.0,0,0.0,"",,
2024-08-13 14:33:05,"Morning Workout",41m,"Chest Fly",2,54.88,8.0,0,0.0,,,
2024-08-13 14:33:05,"Morning Workout",41m,"Chest Fly",3,54.88,8.0,0,0.0,,,
2024-08-13 14:33:05,"Morning Workout",41m,"Triceps Extension",W,36.29,8.0,0,0.0,"",,
2024-08-13 14:33:05,"Morning Workout",41m,"Triceps Extension",1,45.36,8.0,0,0.0,,,
2024-08-13 14:33:05,"Morning Workout",41m,"Triceps Extension",2,45.36,6.0,0,0.0,,,
2024-08-13 14:33:05,"Morning Workout",41m,"Triceps Extension",3,45.36,6.0,0,0.0,,,
2024-08-15 14:32:25,"Morning Workout",36m,"Lat Pulldown (Cable)",1,104.0,8.0,0,0.0,"","",
2024-08-15 14:32:25,"Morning Workout",36m,"Lat Pulldown (Cable)",2,121.0,8.0,0,0.0,,,
2024-08-15 14:32:25,"Morning Workout",36m,"Lat Pulldown (Cable)",3,121.0,8.0,0,0.0,,,
2024-08-15 14:32:25,"Morning Workout",36m,"Hanging Leg Raise",1,0,8.0,0,0.0,"",,
2024-08-15 14:32:25,"Morning Workout",36m,"Hanging Leg Raise",2,0,10.0,0,0.0,,,
2024-08-15 14:32:25,"Morning Workout",36m,"Hanging Leg Raise",3,0,10.0,0,0.0,,,
2024-08-15 14:32:25,"Morning Workout",36m,"Pull Up",1,0,3.0,0,0.0,"",,
2024-08-15 14:32:25,"Morning Workout",36m,"Pull Up",2,0,3.0,0,0.0,,,
2024-08-15 14:32:25,"Morning Workout",36m,"Pull Up",3,0,3.0,0,0.0,,,
2024-08-15 14:32:25,"Morning Workout",36m,"body raises",1,25.0,10.0,0,0.0,"",,
2024-08-15 14:32:25,"Morning Workout",36m,"body raises",2,25.0,10.0,0,0.0,,,
2024-08-15 14:32:25,"Morning Workout",36m,"body raises",3,25.0,10.0,0,0.0,,,
2024-08-19 13:59:14,"Early Morning Workout",52m,"Bench Press (Dumbbell)",W,22.68,8.0,0,0.0,"","",
2024-08-19 13:59:14,"Early Morning Workout",52m,"Bench Press (Dumbbell)",1,31.75,6.0,0,0.0,,,
2024-08-19 13:59:14,"Early Morning Workout",52m,"Bench Press (Dumbbell)",2,31.75,6.0,0,0.0,,,
2024-08-19 13:59:14,"Early Morning Workout",52m,"Bench Press (Dumbbell)",3,31.75,4.0,0,0.0,,,
2024-08-19 13:59:14,"Early Morning Workout",52m,"Bench Press (Dumbbell)",4,31.75,5.0,0,0.0,,,
2024-08-19 13:59:14,"Early Morning Workout",52m,"Bench Press (Dumbbell)",D,22.68,3.0,0,0.0,,,
2024-08-19 13:59:14,"Early Morning Workout",52m,"Triceps Extension (Dumbbell)",1,22.68,8.0,0,0.0,"",,
2024-08-19 13:59:14,"Early Morning Workout",52m,"Triceps Extension (Dumbbell)",2,22.68,8.0,0,0.0,,,
2024-08-19 13:59:14,"Early Morning Workout",52m,"Triceps Extension (Dumbbell)",3,22.68,8.0,0,0.0,,,
2024-08-19 13:59:14,"Early Morning Workout",52m,"Triceps Extension (Dumbbell)",4,22.68,8.0,0,0.0,,,
2024-08-21 15:33:36,"Morning Workout",1h 6m,"Leg Extension (Machine)",W,49.9,6.0,0,0.0,"","",
2024-08-21 15:33:36,"Morning Workout",1h 6m,"Leg Extension (Machine)",1,58.97,8.0,0,0.0,,,
2024-08-21 15:33:36,"Morning Workout",1h 6m,"Leg Extension (Machine)",2,58.97,8.0,0,0.0,,,
2024-08-21 15:33:36,"Morning Workout",1h 6m,"Leg Extension (Machine)",3,58.97,8.0,0,0.0,,,
2024-08-21 15:33:36,"Morning Workout",1h 6m,"Seated Leg Curl (Machine)",1,130.0,8.0,0,0.0,"",,
2024-08-21 15:33:36,"Morning Workout",1h 6m,"Seated Leg Curl (Machine)",2,120.0,8.0,0,0.0,,,
2024-08-21 15:33:36,"Morning Workout",1h 6m,"Seated Leg Curl (Machine)",3,130.0,8.0,0,0.0,,,
2024-08-21 15:33:36,"Morning Workout",1h 6m,"Romanian Deadlift (Barbell)",1,43.09,8.0,0,0.0,"",,
2024-08-21 15:33:36,"Morning Workout",1h 6m,"Romanian Deadlift (Barbell)",2,43.09,8.0,0,0.0,,,
2024-08-21 15:33:36,"Morning Workout",1h 6m,"Romanian Deadlift (Barbell)",3,43.09,8.0,0,0.0,,,
2024-08-21 15:33:36,"Morning Workout",1h 6m,"single leg squat",1,0.0,8.0,0,0.0,"",,
2024-08-21 15:33:36,"Morning Workout",1h 6m,"single leg squat",2,0.0,8.0,0,0.0,,,
2024-08-21 15:33:36,"Morning Workout",1h 6m,"single leg squat",3,0.0,8.0,0,0.0,,,
2024-08-27 03:54:19,"Evening Workout",23m,"Bench Press (Barbell)",W,20.41,8.0,0,0.0,"","",
2024-08-27 03:54:19,"Evening Workout",23m,"Bench Press (Barbell)",1,61.23,8.0,0,0.0,,,
2024-08-27 03:54:19,"Evening Workout",23m,"Bench Press (Barbell)",2,61.23,6.0,0,0.0,,,
2024-08-27 03:54:19,"Evening Workout",23m,"Bench Press (Barbell)",3,61.23,8.0,0,0.0,,,
2024-08-27 03:54:19,"Evening Workout",23m,"Bench Press (Barbell)",4,61.23,8.0,0,0.0,,,
2024-08-27 03:54:19,"Evening Workout",23m,"Bench Press (Barbell)",5,61.23,6.0,0,0.0,,,
2024-08-27 03:54:19,"Evening Workout",23m,"Chest Fly",1,54.88,8.0,0,0.0,"",,
2024-08-27 03:54:19,"Evening Workout",23m,"Chest Fly",2,63.5,8.0,0,0.0,,,
2024-08-27 03:54:19,"Evening Workout",23m,"Chest Fly",3,63.5,8.0,0,0.0,,,
2024-08-28 14:34:49,"Morning Workout",42m,"Lat Pulldown (Cable)",1,104.0,8.0,0,0.0,"","",
2024-08-28 14:34:49,"Morning Workout",42m,"Lat Pulldown (Cable)",2,121.0,5.0,0,0.0,,,
2024-08-28 14:34:49,"Morning Workout",42m,"Lat Pulldown (Cable)",3,121.0,8.0,0,0.0,,,
2024-08-30 14:27:49,"Morning Workout",49m,"Bench Press (Barbell)",W,20.41,15.0,0,0.0,"","",
2024-08-30 14:27:49,"Morning Workout",49m,"Bench Press (Barbell)",1,61.23,8.0,0,0.0,,,
2024-08-30 14:27:49,"Morning Workout",49m,"Bench Press (Barbell)",2,61.23,8.0,0,0.0,,,
2024-08-30 14:27:49,"Morning Workout",49m,"Bench Press (Barbell)",3,61.23,8.0,0,0.0,,,
2024-08-30 14:27:49,"Morning Workout",49m,"Bench Press (Barbell)",4,61.23,8.0,0,0.0,,,
2024-08-30 14:27:49,"Morning Workout",49m,"Bench Press (Barbell)",5,61.23,8.0,0,0.0,,,
2024-08-30 14:27:49,"Morning Workout",49m,"Bench Press (Barbell)",D,20.41,15.0,0,0.0,,,
2024-08-30 14:27:49,"Morning Workout",49m,"Bench Dip",1,0.0,10.0,0,0.0,"",,
2024-08-30 14:27:49,"Morning Workout",49m,"Bench Dip",2,0.0,8.0,0,0.0,,,
2024-08-30 14:27:49,"Morning Workout",49m,"Bench Dip",3,0.0,8.0,0,0.0,,,
2024-08-30 14:27:49,"Morning Workout",49m,"single leg squat",1,0.0,8.0,0,0.0,"",,
2024-08-30 14:27:49,"Morning Workout",49m,"single leg squat",2,0.0,8.0,0,0.0,,,
2024-08-30 14:27:49,"Morning Workout",49m,"single leg squat",3,0.0,8.0,0,0.0,,,
2024-08-30 14:27:49,"Morning Workout",49m,"Romanian Deadlift (Barbell)",1,43.09,8.0,0,0.0,"",,
2024-08-30 14:27:49,"Morning Workout",49m,"Romanian Deadlift (Barbell)",2,43.09,8.0,0,0.0,,,
2024-08-30 14:27:49,"Morning Workout",49m,"Romanian Deadlift (Barbell)",3,43.09,8.0,0,0.0,,,
2024-08-30 14:27:49,"Morning Workout",49m,"Triceps Extension",1,31.75,8.0,0,0.0,"",,
2024-08-30 14:27:49,"Morning Workout",49m,"Triceps Extension",2,36.29,8.0,0,0.0,,,
2024-08-30 14:27:49,"Morning Workout",49m,"Triceps Extension",3,40.82,8.0,0,0.0,,,
2024-08-30 14:27:49,"Morning Workout",49m,"wall squats",1,0,30.0,0,0.0,"",,
2024-08-30 14:27:49,"Morning Workout",49m,"wall squats",2,25.0,30.0,0,0.0,,,
2024-08-30 14:27:49,"Morning Workout",49m,"wall squats",3,25.0,30.0,0,0.0,,,
2024-09-02 04:13:47,"Evening Workout",46m,"Bench Press (Barbell)",W,20.41,15.0,0,0.0,"","",
2024-09-02 04:13:47,"Evening Workout",46m,"Bench Press (Barbell)",1,61.23,8.0,0,0.0,,,
2024-09-02 04:13:47,"Evening Workout",46m,"Bench Press (Barbell)",2,70.31,8.0,0,0.0,,,
2024-09-02 04:13:47,"Evening Workout",46m,"Bench Press (Barbell)",3,70.31,6.0,0,0.0,,,
2024-09-02 04:13:47,"Evening Workout",46m,"Bench Press (Barbell)",4,79.38,3.0,0,0.0,,,
2024-09-02 04:13:47,"Evening Workout",46m,"Bench Press (Barbell)",5,79.38,3.0,0,0.0,,,
2024-09-02 04:13:47,"Evening Workout",46m,"Bench Press (Barbell)",D,61.23,3.0,0,0.0,,,
2024-09-02 04:13:47,"Evening Workout",46m,"single leg squat",1,0.0,8.0,0,0.0,"",,
2024-09-02 04:13:47,"Evening Workout",46m,"single leg squat",2,0.0,8.0,0,0.0,,,
2024-09-02 04:13:47,"Evening Workout",46m,"single leg squat",3,0.0,8.0,0,0.0,,,
2024-09-02 04:13:47,"Evening Workout",46m,"Romanian Deadlift (Barbell)",1,43.09,8.0,0,0.0,"",,
2024-09-02 04:13:47,"Evening Workout",46m,"Romanian Deadlift (Barbell)",2,43.09,8.0,0,0.0,,,
2024-09-02 04:13:47,"Evening Workout",46m,"Romanian Deadlift (Barbell)",3,43.09,8.0,0,0.0,,,
2024-09-02 04:13:47,"Evening Workout",46m,"Concentration Curl (Dumbbell)",1,25.0,8.0,0,0.0,"",,
2024-09-02 04:13:47,"Evening Workout",46m,"Concentration Curl (Dumbbell)",2,25.0,8.0,0,0.0,,,
2024-09-02 04:13:47,"Evening Workout",46m,"Concentration Curl (Dumbbell)",3,30.0,6.0,0,0.0,,,
2024-09-02 04:13:47,"Evening Workout",46m,"Triceps Extension (Dumbbell)",1,18.14,8.0,0,0.0,"",,
2024-09-02 04:13:47,"Evening Workout",46m,"Triceps Extension (Dumbbell)",2,18.14,8.0,0,0.0,,,
2024-09-02 04:13:47,"Evening Workout",46m,"Triceps Extension (Dumbbell)",3,22.68,8.0,0,0.0,,,
2024-09-06 04:04:26,"Evening Workout",1h,"Bench Press (Dumbbell)",1,18.14,8.0,0,0.0,"","",
2024-09-06 04:04:26,"Evening Workout",1h,"Bench Press (Dumbbell)",2,31.75,8.0,0,0.0,,,
2024-09-06 04:04:26,"Evening Workout",1h,"Bench Press (Dumbbell)",3,31.75,8.0,0,0.0,,,
2024-09-06 04:04:26,"Evening Workout",1h,"Bench Press (Dumbbell)",4,31.75,7.0,0,0.0,,,
2024-09-06 04:04:26,"Evening Workout",1h,"Bench Press (Dumbbell)",D,20.41,3.0,0,0.0,,,
2024-09-06 04:04:26,"Evening Workout",1h,"Triceps Extension (Dumbbell)",1,18.14,8.0,0,0.0,"",,
2024-09-06 04:04:26,"Evening Workout",1h,"Triceps Extension (Dumbbell)",2,20.41,8.0,0,0.0,,,
2024-09-06 04:04:26,"Evening Workout",1h,"Triceps Extension (Dumbbell)",3,20.41,8.0,0,0.0,,,
2024-09-06 04:04:26,"Evening Workout",1h,"single leg squat",1,0.0,8.0,0,0.0,"",,
2024-09-06 04:04:26,"Evening Workout",1h,"single leg squat",2,0.0,8.0,0,0.0,,,
2024-09-06 04:04:26,"Evening Workout",1h,"single leg squat",3,0.0,8.0,0,0.0,,,
2024-09-06 04:04:26,"Evening Workout",1h,"Incline Bench Press (Dumbbell)",1,24.95,6.0,0,0.0,"",,
2024-09-06 04:04:26,"Evening Workout",1h,"Incline Bench Press (Dumbbell)",2,24.95,8.0,0,0.0,,,
2024-09-06 04:04:26,"Evening Workout",1h,"Incline Bench Press (Dumbbell)",3,24.95,8.0,0,0.0,,,
2024-09-06 04:04:26,"Evening Workout",1h,"Chest Fly",1,54.88,8.0,0,0.0,"",,
2024-09-06 04:04:26,"Evening Workout",1h,"Chest Fly",2,54.88,7.0,0,0.0,,,
2024-09-06 04:04:26,"Evening Workout",1h,"Chest Fly",3,54.88,7.0,0,0.0,,,
2024-09-08 01:00:59,"Evening Workout",28m,"Lat Pulldown (Cable)",1,121.0,8.0,0,0.0,"","",
2024-09-08 01:00:59,"Evening Workout",28m,"Lat Pulldown (Cable)",2,121.0,8.0,0,0.0,,,
2024-09-08 01:00:59,"Evening Workout",28m,"Lat Pulldown (Cable)",3,121.0,8.0,0,0.0,,,
2024-09-08 01:00:59,"Evening Workout",28m,"Leg Extension (Machine)",1,54.88,8.0,0,0.0,"",,
2024-09-08 01:00:59,"Evening Workout",28m,"Leg Extension (Machine)",2,54.88,8.0,0,0.0,,,
2024-09-08 01:00:59,"Evening Workout",28m,"Leg Extension (Machine)",3,54.88,8.0,0,0.0,,,
2024-09-08 01:00:59,"Evening Workout",28m,"Squat (Barbell)",W,20.41,8.0,0,0.0,"",,
2024-09-08 01:00:59,"Evening Workout",28m,"Squat (Barbell)",1,61.23,8.0,0,0.0,,,
2024-09-08 01:00:59,"Evening Workout",28m,"Squat (Barbell)",2,83.91,6.0,0,0.0,,,
2024-09-08 01:00:59,"Evening Workout",28m,"Squat (Barbell)",3,83.91,6.0,0,0.0,,,
2024-09-08 01:00:59,"Evening Workout",28m,"Squat (Barbell)",D,61.23,6.0,0,0.0,,,
2024-09-12 04:15:00,"Evening Workout",37m,"Bench Press (Barbell)",W,20.41,8.0,0,0.0,"","",
2024-09-12 04:15:00,"Evening Workout",37m,"Bench Press (Barbell)",1,61.23,8.0,0,0.0,,,
2024-09-12 04:15:00,"Evening Workout",37m,"Bench Press (Barbell)",2,61.23,8.0,0,0.0,,,
2024-09-12 04:15:00,"Evening Workout",37m,"Bench Press (Barbell)",3,70.31,7.0,0,0.0,,,
2024-09-12 04:15:00,"Evening Workout",37m,"Bench Press (Barbell)",4,70.31,5.0,0,0.0,,,
2024-09-12 04:15:00,"Evening Workout",37m,"Bench Press (Barbell)",D,61.23,8.0,0,0.0,,,
2024-09-12 04:15:00,"Evening Workout",37m,"single leg squat",1,0.0,8.0,0,0.0,"",,
2024-09-12 04:15:00,"Evening Workout",37m,"single leg squat",2,0.0,8.0,0,0.0,,,
2024-09-12 04:15:00,"Evening Workout",37m,"single leg squat",3,0.0,8.0,0,0.0,,,
2024-09-12 04:15:00,"Evening Workout",37m,"Romanian Deadlift (Barbell)",1,43.09,8.0,0,0.0,"",,
2024-09-12 04:15:00,"Evening Workout",37m,"Romanian Deadlift (Barbell)",2,65.77,5.0,0,0.0,,,
2024-09-12 04:15:00,"Evening Workout",37m,"Romanian Deadlift (Barbell)",3,65.77,5.0,0,0.0,,,
2024-09-18 02:32:42,"Evening Workout",13m,"Bench Press (Barbell)",W,20.41,10.0,0,0.0,"","",
2024-09-18 02:32:42,"Evening Workout",13m,"Bench Press (Barbell)",1,61.23,10.0,0,0.0,,,
2024-09-18 02:32:42,"Evening Workout",13m,"Bench Press (Barbell)",2,83.91,3.0,0,0.0,,,
2024-09-18 02:32:42,"Evening Workout",13m,"Bench Press (Barbell)",3,83.91,3.0,0,0.0,,,
2024-09-18 02:32:42,"Evening Workout",13m,"Bench Press (Barbell)",4,83.91,3.0,0,0.0,,,
2024-09-18 02:32:42,"Evening Workout",13m,"Bench Press (Barbell)",D,61.23,8.0,0,0.0,,,
2024-09-18 02:32:42,"Evening Workout",13m,"single leg squat",1,0.0,8.0,0,0.0,"",,
2024-09-18 02:32:42,"Evening Workout",13m,"single leg squat",2,0.0,8.0,0,0.0,,,
2024-09-18 02:32:42,"Evening Workout",13m,"single leg squat",3,0.0,8.0,0,0.0,,,
2024-09-18 02:32:42,"Evening Workout",13m,"Triceps Pushdown (Cable - Straight Bar)",1,36.29,8.0,0,0.0,"",,
2024-09-18 02:32:42,"Evening Workout",13m,"Triceps Pushdown (Cable - Straight Bar)",2,45.36,8.0,0,0.0,,,
2024-09-18 02:32:42,"Evening Workout",13m,"Triceps Pushdown (Cable - Straight Bar)",3,54.43,8.0,0,0.0,,,
2024-09-18 02:32:42,"Evening Workout",13m,"Triceps Pushdown (Cable - Straight Bar)",4,54.43,8.0,0,0.0,,,
2024-09-21 00:35:55,"Evening Workout",22m,"Triceps Extension (Dumbbell)",1,20.41,8.0,0,0.0,"","",
2024-09-21 00:35:55,"Evening Workout",22m,"Triceps Extension (Dumbbell)",2,20.41,8.0,0,0.0,,,
2024-09-21 00:35:55,"Evening Workout",22m,"Triceps Extension (Dumbbell)",3,22.68,8.0,0,0.0,,,
2024-09-21 00:35:55,"Evening Workout",22m,"Bent Over One Arm Row (Dumbbell)",1,20.41,8.0,0,0.0,"",,
2024-09-21 00:35:55,"Evening Workout",22m,"Bent Over One Arm Row (Dumbbell)",2,20.41,8.0,0,0.0,,,
2024-09-21 00:35:55,"Evening Workout",22m,"Bent Over One Arm Row (Dumbbell)",3,22.68,8.0,0,0.0,,,
2024-09-21 00:35:55,"Evening Workout",22m,"Triceps Pushdown (Cable - Straight Bar)",1,40.82,8.0,0,0.0,"",,
2024-09-21 00:35:55,"Evening Workout",22m,"Triceps Pushdown (Cable - Straight Bar)",2,45.36,8.0,0,0.0,,,
2024-09-21 00:35:55,"Evening Workout",22m,"Triceps Pushdown (Cable - Straight Bar)",3,45.36,8.0,0,0.0,,,
2024-09-21 00:35:55,"Evening Workout",22m,"Bicep Curl (Cable)",1,90.0,8.0,0,0.0,"",,
2024-09-21 00:35:55,"Evening Workout",22m,"Bicep Curl (Cable)",2,100.0,6.0,0,0.0,,,
2024-09-21 00:35:55,"Evening Workout",22m,"Bicep Curl (Cable)",3,100.0,8.0,0,0.0,,,
2024-09-25 04:06:36,"Evening Workout",26m,"Triceps Extension (Dumbbell)",1,22.68,8.0,0,0.0,"","",
2024-09-25 04:06:36,"Evening Workout",26m,"Triceps Extension (Dumbbell)",2,22.68,8.0,0,0.0,,,
2024-09-25 04:06:36,"Evening Workout",26m,"Bench Press (Barbell)",W,20.41,8.0,0,0.0,"",,
2024-09-25 04:06:36,"Evening Workout",26m,"Bench Press (Barbell)",1,61.23,8.0,0,0.0,,,
2024-09-25 04:06:36,"Evening Workout",26m,"Bench Press (Barbell)",2,83.91,3.0,0,0.0,,,
2024-09-25 04:06:36,"Evening Workout",26m,"Bench Press (Barbell)",3,70.31,8.0,0,0.0,,,
2024-09-25 04:06:36,"Evening Workout",26m,"Bench Press (Barbell)",4,70.31,8.0,0,0.0,,,
2024-09-25 04:06:36,"Evening Workout",26m,"Bench Press (Barbell)",5,70.31,6.0,0,0.0,,,
2024-09-25 04:06:36,"Evening Workout",26m,"Bench Press (Barbell)",D,61.23,4.0,0,0.0,,,
2024-09-25 04:06:36,"Evening Workout",26m,"single leg squat",1,0.0,10.0,0,0.0,"",,
2024-09-25 04:06:36,"Evening Workout",26m,"single leg squat",2,0.0,10.0,0,0.0,,,
2024-09-25 04:06:36,"Evening Workout",26m,"single leg squat",3,0.0,10.0,0,0.0,,,
2024-09-25 04:06:36,"Evening Workout",26m,"Chest Fly",1,54.88,8.0,0,0.0,"",,
2024-09-25 04:06:36,"Evening Workout",26m,"Chest Fly",2,62.14,8.0,0,0.0,,,
2024-09-25 04:06:36,"Evening Workout",26m,"Chest Fly",3,62.14,6.0,0,0.0,,,
